Label 1,Label 2,Label 3,   Max Age (Ma)   ,   Min Age (Ma)   ,   MinDat ID   ,   Locality containing Mineral   ,   Dated Locality ID   ,   Dated Locality (Max Age)   ,   Reference (Max Age)   ,   Reference (Min Age)   ,   Query Minerals at Locality   ,   # of Query Minerals at Locality   ,   # of sublocalities with Query Minerals   ,   # of dated sublocalities   ,   Lat Deg   ,   Lat Min   ,   Lat Sec   ,   Lon Deg   ,   Lon Min   ,   Lon Sec   ,   Decimal Degree   
MD ,,,,,119031,"Poughkeepsie, Eureka District, San Juan Co., Colorado, USA",,,,,Acanthite,1,,,37,56,25,-107,-37,-30,"37.940277777778,-107.625"
MD ,,,,,118996,"Mammoth, Mineral Point, San Juan Co., Colorado, USA",,,,,Acanthite,1,,,37,57,45,-107,-34,-55,"37.9625,-107.58194444444"
MD ,,,,,122437,"Palmetto Mine, San Juan Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,122438,"Polar Star Mine, San Juan Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,3673,"Zuni Mine (Zuñi Mine), Anvil Mountain, Red Mountain District, San Juan Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,8891,"Brooklyn Mine, Brown's Gulch, Red Mountain District, San Juan Co., Colorado, USA",,,,,Acanthite,1,,,37,51,38,-107,-42,-53,"37.860555555556,-107.71472222222"
MD ,,,,,3681,"San Juan Mts, Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,119642,"Liberty Bell Mine, Telluride District (Upper San Miguel District), San Juan Mts, San Miguel Co., Colorado, USA",,,,,Acanthite,1,,,37,57,45,-107,-47,-26,"37.9625,-107.79055555556"
MD ,,,,,7847,"Smuggler Vein, Smuggler Union Consolidated Mine (Smuggler Mine), Marshall Basin, Telluride District, San Miguel Co., Colorado, USA",,,,,Acanthite,1,,,37,57,24,-107,-46,-36,
MD ,,,,,122440,"Double Header Lode, Argentine District, Summit Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,120250,"Germania, Breckenridge District, Summit Co., Colorado, USA",,,,,Acanthite,1,,,39,28,3,-106,-2,-5,"39.4675,-106.03472222222"
MD ,,,,,120162,"Atlantic (Sarisfield; Sarsfield; Bullion And Yellow Jacket; Mozart), Montezuma Area, Summit Co., Colorado, USA",,,,,Acanthite,1,,,39,34,19,-105,-50,-53,"39.571944444444,-105.84805555556"
MD ,,,,,120166,"Bell (California; Meteor; Wing), Montezuma Area, Summit Co., Colorado, USA",,,,,Acanthite,1,,,39,33,52,-105,-52,-6,"39.564444444444,-105.86833333333"
MD ,,,,,120229,"Equity Mine, Montezuma Area, Summit Co., Colorado, USA",,,,,Acanthite,1,,,39,34,34,-105,-52,-13,"39.576111111111,-105.87027777778"
MD ,,,,,120357,"Saints John Mine (Florado; Saint John Mine), Montezuma Area, Summit Co., Colorado, USA",,,,,Acanthite,1,,,39,34,12,-105,-52,-40,"39.57,-105.87777777778"
MD ,,,,,120187,"Burke Martin Mine (Silver Wing), Snake River, Montezuma Area, Summit Co., Colorado, USA",,,,,Acanthite,1,,,39,34,20,-105,-51,-52,"39.572222222222,-105.86444444444"
MD ,,,,,120248,"General Teller Lode, Snake River, Montezuma Area, Summit Co., Colorado, USA",,,,,Acanthite,1,,,39,33,20,-105,-52,-54,"39.555555555556,-105.88166666667"
MD ,,,,,122441,"Wombat Mine, Montezuma Area, Summit Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,159186,"Unnamed Prospect, Deer Creek, Montezuma District (Snake River District), Summit Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,9520,"California Mine, Glacier Mountain, Montezuma District (Snake River District), Summit Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,159034,"Jerry Tunnel, Glacier Mountain, Montezuma District (Snake River District), Summit Co., Colorado, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,19263,"Queen-of-the-West Mine (Mountain Lion; Greenhorn; Silver Queen; D & G Property), Montezuma District (Snake River District), Summit Co., Colorado, USA",,,,,Acanthite,1,,,39,26,18,-106,-11,-1,"39.438333333333,-106.18361111111"
MD ,,,,,120172,"Boss Mine (1), North Rock Creek Area, Summit Co., Colorado, USA",,,,,Acanthite,1,,,39,41,47,-106,-11,-45,"39.696388888889,-106.19583333333"
MD ,,O,32.6,28.1,3611,"Cripple Creek District, Teller Co., Colorado, USA",24222,"Cripple Creek, Cripple Creek District, Teller Co., Colorado, USA",Kelley et al. (1998),Kelley et al. (1998),Acanthite,1,,,38,43,58,-105,-8,-50,"38.732777777778,-105.14722222222"
MD ,R,O,32.6,28.1,44515,"Ajax Mine, Cripple Creek District, Teller Co., Colorado, USA",24222,"Cripple Creek, Cripple Creek District, Teller Co., Colorado, USA",Kelley et al. (1998),Kelley et al. (1998),Acanthite,1,,,38,42,56,-105,-8,-32,"38.715555555556,-105.14222222222"
   ,R,O,32.6,28.1,0,"Eclipse Gulch, Cripple Creek District, Teller Co., Colorado, USA",24222,"Cripple Creek, Cripple Creek District, Teller Co., Colorado, USA",Kelley et al. (1998),Kelley et al. (1998),Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,R,O,32.6,28.1,10384,"Cresson Mine, Eclipse Gulch, Cripple Creek District, Teller Co., Colorado, USA",24222,"Cripple Creek, Cripple Creek District, Teller Co., Colorado, USA",Kelley et al. (1998),Kelley et al. (1998),Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,3709,"Monroe, Fairfield Co., Connecticut, USA",,,,,Acanthite,1,,,41,20,43,-73,-12,-38,
MD ,,,,,3701,"Trumbull, Fairfield Co., Connecticut, USA",,,,,Acanthite,1,,,41,16,21,-73,-12,-57,
MD ,,,,,126717,"State Route 25 Road Cuts, Trumbull, Fairfield Co., Connecticut, USA",,,,,Acanthite,1,,,41,15,34,-73,-12,-27,"41.259444444444,-73.2075"
   ,,O,277.9,277.9,17878,"Middletown, Middlesex Co., Connecticut, USA",17878,"Middletown, Middlesex Co., Connecticut, USA",Fenner (1932),Fenner (1932),Acanthite,1,,,41,32,37,-72,-36,-20,"41.543611111111,-72.605555555556"
MD ,R,O,277.9,277.9,23355,"Middletown Lead Mines (Middletown Mine), Middletown, Middlesex Co., Connecticut, USA",17878,"Middletown, Middlesex Co., Connecticut, USA",Fenner (1932),Fenner (1932),Acanthite,1,,,41,33,32,-72,-36,-42,"41.558888888889,-72.611666666667"
MD ,,,,,58209,"Royal Vindicator Mine (Holland Mine; Hollis Mine; Hollins Mine; Royal Gold Mine), Haralson Co., Georgia, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,3729,"Blue Jacket Mine (Blue Jacket-Queen Group; Bucket), Cuprum, Seven Devils District, Adams Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,39448,"Era District, Blaine Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,
MD ,,,,,45345,"Ella Mine, Era District, Blaine Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,45347,"St. Louis Mine, Era District, Blaine Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,140549,"Silver King Mine, Sawtooth District, Blaine Co., Idaho, USA",,,,,Acanthite,1,,,43,51,10,-114,-52,-34,"43.852777777778,-114.87611111111"
MD ,,,,,45326,"Bullion Mine, Wood River District, Blaine Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,39459,"Banner District, Boise Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,
MD ,,,,,138432,"King Solomon Prospect, Illinois Creek Area, Idaho City District, Boise Co., Idaho, USA",,,,,Acanthite,1,,,43,51,49,-115,-46,-10,"43.863611111111,-115.76944444444"
MD ,,,,,68960,"Comeback Mine, Pioneerville District, Boise Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,45373,"Clear Creek, Quartzburg District, Boise Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,22666,"Conjecture Mine, Lakeview, Lakeview District, Bonner Co., Idaho, USA",,,,,Acanthite,1,,,47,54,56,-116,-25,-46,"47.915555555556,-116.42944444444"
MD ,,,,,141018,"Talache Mine (Blacktail; Keystone; Armstead; Little Joe Brown Bear; B. F. And H.), Pend Oreille District, Bonner Co., Idaho, USA",,,,,Acanthite,1,,,48,8,18,-116,-28,-60,"48.138333333333,-116.48333333333"
MD ,,,,,135943,"Big Step Prospect, Priest Lake District, Bonner Co., Idaho, USA",,,,,Acanthite,1,,,48,35,25,-116,-54,-10,"48.590277777778,-116.90277777778"
MD ,,,,,45391,"Talache Mine (Blacktail; Keystone; Armstead; Little Joe Brown Bear; B. F. And H.), Talache District, Bonner Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,137147,"Edna Mine, Lava Creek District, Butte Co., Idaho, USA",,,,,Acanthite,1,,,43,30,50,-113,-38,-16,"43.513888888889,-113.63777777778"
MD ,,,,,137196,"Ella Mine (Rattlesnake; Last Chance), Lava Creek District, Butte Co., Idaho, USA",,,,,Acanthite,1,,,43,36,8,-113,-34,-29,"43.602222222222,-113.57472222222"
MD ,,,,,45416,"Hub Mine, Lava Creek District, Butte Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,45419,"Paymaster Mine, Lava Creek District, Butte Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,140836,"St. Louis Mine, Lava Creek District, Butte Co., Idaho, USA",,,,,Acanthite,1,,,43,35,17,-113,-35,-13,"43.588055555556,-113.58694444444"
MD ,,,,,45468,"Ramshorn Mine (Beardsley Mine; Excelsior), Ramshorn Mountain, Bay Horse District, Custer Co., Idaho, USA",,,,,Acanthite,1,,,44,24,38,-114,-21,-46,"44.410555555556,-114.36277777778"
MD ,,,,,142034,"Williams Mine, Parker Mountain District, Custer Co., Idaho, USA",,,,,Acanthite,1,,,44,36,2,-114,-33,-20,"44.600555555556,-114.55555555556"
MD ,,,,,41033,"4th Of July Mine, Yankee Fork District, Custer Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,136012,"Black Mine (Oxarna Gold Mining Company Property), Yankee Fork District, Custer Co., Idaho, USA",,,,,Acanthite,1,,,44,22,10,-114,-40,-10,"44.369444444444,-114.66944444444"
MD ,,,,,136477,"Charles Dickens Mine, Yankee Fork District, Custer Co., Idaho, USA",,,,,Acanthite,1,,,44,23,20,-114,-42,-58,"44.388888888889,-114.71611111111"
MD ,,,,,45475,"Dickens Hill Mine, Yankee Fork District, Custer Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,68964,"General Custer Mine (Lucky Boy Mine), Yankee Fork District, Custer Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,137672,"Golden Gate Mine (Accidental; Klondike), Yankee Fork District, Custer Co., Idaho, USA",,,,,Acanthite,1,,,44,27,13,-114,-42,-22,"44.453611111111,-114.70611111111"
MD ,,,,,137691,"Golden Sunbeam Mine (Bismarck; Daisy; Sunbeam), Yankee Fork District, Custer Co., Idaho, USA",,,,,Acanthite,1,,,44,26,20,-114,-44,-9,"44.438888888889,-114.73583333333"
MD ,,,,,138991,"McClure Prospect, Yankee Fork District, Custer Co., Idaho, USA",,,,,Acanthite,1,,,44,22,40,-114,-40,-15,"44.377777777778,-114.67083333333"
MD ,,,,,139007,"McFadden Group Mine (Altura; Yankee Fork Mine), Yankee Fork District, Custer Co., Idaho, USA",,,,,Acanthite,1,,,44,27,1,-114,-42,-15,"44.450277777778,-114.70416666667"
MD ,,,,,139178,"Montana Mine, Yankee Fork District, Custer Co., Idaho, USA",,,,,Acanthite,1,,,44,26,40,-114,-42,-25,"44.444444444444,-114.70694444444"
MD ,,,,,141960,"Whale Mine (Mulcahy), Yankee Fork District, Custer Co., Idaho, USA",,,,,Acanthite,1,,,44,26,50,-114,-44,-53,"44.447222222222,-114.74805555556"
MD ,,,,,142004,"Why Not Group Mine (Hidden Treasure; Why Not; Eustace Mountain; Estes Gold; Estes Mountain Montana; Thunderbolt), Yankee Fork District, Custer Co., Idaho, USA",,,,,Acanthite,1,,,44,26,41,-114,-42,-21,"44.444722222222,-114.70583333333"
MD ,,,,,142055,"Wire Silver Prospects, Yankee Fork District, Custer Co., Idaho, USA",,,,,Acanthite,1,,,44,21,55,-114,-40,-15,"44.365277777778,-114.67083333333"
MD ,,,,,142138,"Yellow Bird Prospect, Yankee Fork District, Custer Co., Idaho, USA",,,,,Acanthite,1,,,44,22,17,-114,-41,-8,"44.371388888889,-114.68555555556"
MD ,,,,,45506,"Buffalo-Monarch Vein (Buffalo Mine; Monarch Mine; Talache Mine), Atlanta, Atlanta District, Elmore Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,45507,"Atlanta Lode, Atlanta District, Elmore Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,135551,"Alexander Mine, Westview District, Gem Co., Idaho, USA",,,,,Acanthite,1,,,43,52,0,-116,-17,-8,"43.866666666667,-116.28555555556"
MD ,,,,,137339,"Florence Mine, Westview District, Gem Co., Idaho, USA",,,,,Acanthite,1,,,43,51,58,-116,-19,-45,"43.866111111111,-116.32916666667"
MD ,,,,,141869,"War Eagle Mine (Blue Bell Claim), Buffalo Hump District, Idaho Co., Idaho, USA",,,,,Acanthite,1,,,45,28,60,-115,-36,-45,"45.483333333333,-115.6125"
MD ,,,,,140194,"Revenue Prospect (California), Elk City District, Idaho Co., Idaho, USA",,,,,Acanthite,1,,,45,48,18,-115,-28,-7,"45.805,-115.46861111111"
MD ,,,,,45537,"Little Giant Mine (Trinity; Little Giant; Unity), Warren District (Marshall District), Idaho Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,140188,"Rescue Mine (Idaho Standard Mines Company), Warren District (Marshall District), Idaho Co., Idaho, USA",,,,,Acanthite,1,,,45,15,21,-115,-40,-17,"45.255833333333,-115.67138888889"
MD ,,,,,141287,"Unity Mine (Rescue), Warren District (Marshall District), Idaho Co., Idaho, USA",,,,,Acanthite,1,,,45,15,44,-115,-40,-53,"45.262222222222,-115.68138888889"
MD ,,,,,107356,"Hilltop Mine, Lemhi Range RARE II Area, Gilmore District (Texas District), Lemhi Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,39604,"De Lamar District, Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,43,1,13,-116,-50,-22,
MD ,,,,,136208,"Breccia Zone Silver Occurrence, De Lamar District, Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,43,3,31,-116,-54,-6,"43.058611111111,-116.90166666667"
MD ,,,,,10528,"De Lamar Mine (Wahl; Sommercamp; Voschay), De Lamar District, Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,43,0,42,-116,-50,-3,"43.011666666667,-116.83416666667"
MD ,,,,,136803,"Crescent Mine (Birmingham), Flint District, Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,42,55,53,-116,-46,-11,"42.931388888889,-116.76972222222"
MD ,,,,,140220,"Rising Star Mine (Sherman; Precious Metals; Flint; Perserverance; Leviathan; Rising Sun), Flint District, Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,42,55,20,-116,-47,-8,"42.922222222222,-116.78555555556"
MD ,,,,,141197,"Treasure Vault Mine (Twilight; Birmingham), Flint District, Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,42,56,6,-116,-46,-55,"42.935,-116.78194444444"
MD ,,,,,135525,"Afterthought Mine, French District, Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,43,0,44,-116,-41,-44,"43.012222222222,-116.69555555556"
MD ,,,,,138879,"Mahogany Mine, French District, Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,43,0,10,-116,-41,-40,"43.002777777778,-116.69444444444"
MD ,,,,,139126,"Minnesota Mine, French District, Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,43,0,24,-116,-41,-42,"43.006666666667,-116.695"
MD ,,,,,139368,"Never Sweat Mine, French District, Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,43,0,15,-116,-41,-45,"43.004166666667,-116.69583333333"
MD ,,,,,139692,"Pauper Vein Mine, French District, Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,43,0,5,-116,-43,-17,"43.001388888889,-116.72138888889"
MD ,,,,,139907,"Potosi Mine, French District, Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,43,0,51,-116,-43,-57,"43.014166666667,-116.7325"
MD ,,,,,138125,"Ida Elmore Mine, War Eagle Mine, French District, Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,43,0,31,-116,-41,-49,"43.008611111111,-116.69694444444"
MD ,,,,,3742,"Silver City District (Carson District), Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,43,4,15,-116,-44,-23,
MD ,,,,,45647,"Black Jack Mine-Trade Dollar Mine (Blaine; Empire State; Colorado; Alpine; Blaine Extension; Jumbo; South Pluto; Belfast; Black Bart; Fraction; Caroline; Phillip; Sullivan), Silver City District (Carson District), Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,45641,"Blaine Tunnel, Silver City District (Carson District), Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,45646,"Booneville Mine (Idaho; Seventy Nine; Phillips And Sullivan; Treasury; Owyhee; And Humbolt Claims), Silver City District (Carson District), Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,144238,"California Shaft (Marguerite Shaft), Silver City District (Carson District), Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,3743,"Poorman Mine (Oso; Belle Peck Tunnels), Silver City District (Carson District), Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,43,0,16,-116,-42,-36,"43.004444444444,-116.71"
MD ,,,,,140510,"Silver City; War Eagle; Florida, Silver City District (Carson District), Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,43,10,0,-116,-45,0,"43.166666666667,-116.75"
MD ,,,,,45644,"Trade Dollar Mine (Jumbo; South Pluto; Black Bart; Caroline; Colorado; Blaine; Blaine Extension), Silver City District (Carson District), Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,45645,"War Eagle Mine (South Chariot; Orofino; Golden Chariot; Mahogany; Sinker; Ida Elmore), Silver City District (Carson District), Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,68990,"Orofino Mine (Sinker Tunnel), War Eagle Mine, Silver City District (Carson District), Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,140509,"Silver City Region, Silver City Region, Owyhee Co., Idaho, USA",,,,,Acanthite,1,,,43,1,2,-116,-43,-49,"43.017222222222,-116.73027777778"
MD ,,,,,45659,"Big Creek Apex Mine (Crane; Big Creek Mine; Snowstorm Area), Kellogg, Coeur D'Alene District, Shoshone Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,3738,"Bunker Hill Mine (Tyler; Stemwinder; Bunker Hill And Sullivan; Bunker Chance Mine), Bunker Hill Properties, Kellogg, Coeur D'Alene District, Shoshone Co., Idaho, USA",,,,,Acanthite,1,,,47,30,42,-116,-8,-39,"47.511666666667,-116.14416666667"
MD ,,,,,45677,"Sierra Nevada Mine, Bunker Hill Properties, Kellogg, Coeur D'Alene District, Shoshone Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
   ,,O,48,45,39611,"Big Creek District, Valley Co., Idaho, USA",39611,"Big Creek District, Valley Co., Idaho, USA",Leonard et al. (1978); Leonard and Marvin (1982); Criss et al. (1984),Leonard et al. (1978); Leonard and Marvin (1982); Criss et al. (1984),Acanthite,1,,,45,6,44,-115,-15,0,"45.112222222222,-115.25"
MD ,R,O,48,45,135640,"Antimony Rainbow Group Mine (Dokka; Yellow Jacket; Northern Crown; Empress; Logan; Dixie; Goldman & McRae; New Year; Gold King; Golden West; Palo Alto), Big Creek District, Valley Co., Idaho, USA",39611,"Big Creek District, Valley Co., Idaho, USA",Leonard et al. (1978); Leonard and Marvin (1982); Criss et al. (1984),Leonard et al. (1978); Leonard and Marvin (1982); Criss et al. (1984),Acanthite,1,,,45,8,13,-115,-24,0,"45.136944444444,-115.4"
MD ,R,O,48,45,138849,"Ludwig Deposit (Laufer And Davis; Nevitt; Last Chance Prospect; Golden Way Up), Big Creek District, Valley Co., Idaho, USA",39611,"Big Creek District, Valley Co., Idaho, USA",Leonard et al. (1978); Leonard and Marvin (1982); Criss et al. (1984),Leonard et al. (1978); Leonard and Marvin (1982); Criss et al. (1984),Acanthite,1,,,45,7,25,-115,-24,-38,"45.123611111111,-115.41055555556"
MD ,,,,,140737,"Snowbird Mine (McRay Mine; McCrae; Red Bluffs), Edwardsburg District, Valley Co., Idaho, USA",,,,,Acanthite,1,,,45,9,36,-115,-24,-28,"45.16,-115.40777777778"
MD ,,,,,45747,"Ruthberg District, Washington Co., Idaho, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,185471,"Sullivan Silver Mines, Sullivan District, Sullivan, Hancock Co., Maine, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,22347,"Chipman Mine (Merrimac Mine; Newburyport Lead-silver Mine), Newbury, Essex Co., Massachusetts, USA",,,,,Acanthite,1,,,0,0,0,0,0,0,"0,0"
MD ,,,,,123769,"Huron River Uranium Prospect (Unnamed V Prospect; MRDS - 10171055), Huron River, Baraga Co., Michigan, USA",,,,,Acanthite,1,,,46,51,15,-88,-3,-40,"46.854166666667,-88.061111111111"
   ,,O,1060,1047,3847,"Keweenaw Co., Michigan, USA",3847,"Keweenaw Co., Michigan, USA",Bornhorst et al. (1988),Bornhorst et al. (1988),Acanthite,1,,,47,24,16,-88,-3,-53,"47.404444444444,-88.064722222222"
   ,R,O,1060,1047,24161,"Copper Falls, Keweenaw Co., Michigan, USA",3847,"Keweenaw Co., Michigan, USA",Bornhorst et al. (1988),Bornhorst et al. (1988),Acanthite,1,,,47,25,22,-88,-12,-35,"47.422777777778,-88.209722222222"
MD ,R,O,1060,1047,6848,"Copper Falls Mine, Copper Falls, Keweenaw Co., Michigan, USA",3847,"Keweenaw Co., Michigan, USA",Bornhorst et al. (1988),Bornhorst et al. (1988),Acanthite,1,,,47,25,41,-88,-11,-30,"47.428055555556,-88.191666666667"
   ,R,O,1060,1047,24224,"Phoenix, Keweenaw Co., Michigan, USA",3847,"Keweenaw Co., Michigan, USA",Bornhorst et al. (1988),Bornhorst et al. (1988),Acanthite,1,,,47,23,15,-88,-17,-6,"47.3875,-88.285"
MD ,R,O,1060,1047,6849,"Cliff Mine, Phoenix, Keweenaw Co., Michigan, USA",3847,"Keweenaw Co., Michigan, USA",Bornhorst et al. (1988),Bornhorst et al. (1988),Acanthite,1,,,47,22,24,-88,-18,-47,"47.373333333333,-88.313055555556"
MD ,,Y,1800,1800,221750,"Back Forty Deposit, Menominee Co., Michigan, USA",221750,"Back Forty Deposit, Menominee Co., Michigan, USA",Moiser et al. (2009),Moiser et al. (2009),Acanthite,1,,,45,27,9,-87,-49,-50,"45.4525,-87.830555555556"
   ,,O,1100,1012,213951,"White Pine, Ontonagon Co., Michigan, USA",213951,"White Pine, Ontonagon Co., Michigan, USA",Cox et al. (2003),Ruiz et al. (1984),Acanthite,1,,,46,45,13,-89,-36,-6,"46.753611111111,-89.601666666667"
